VehicleID,Brand,Year,Model,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
14133,Toyota,2021,GR,2021 Toyota GR Yaris GR,USED,Manual,1.6,AWD,Premium,7.6,27855,White / Black,"Cranbourne, VIC",3.0,Hatchback,3,4,51777
14135,Toyota,2021,Landcruiser,2021 Toyota Landcruiser 70 Series GXL 70TH Anniversary Spec EDT,USED,Manual,4.5,4WD,Diesel,10.7,36690,White / Black,"Geelong, VIC",8.0,SUV,4,5,130000
14139,Toyota,2014,Yaris,2014 Toyota Yaris YRS,USED,Automatic,1.5,Front,Unleaded,6.3,137467,Red / Black,"Moorooka, QLD",4.0,Hatchback,5,5,13500
14140,Toyota,2020,C-HR,2020 Toyota C-HR Koba (2WD) (hybrid),USED,Automatic,1.8,Front,Hybrid,4.3,26823,White / Black,"Cranbourne, VIC",4.0,SUV,5,5,45990
14142,Toyota,2020,RAV4,2020 Toyota RAV4 GX 2WD Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,62032,White / Black,"HEIDELBERG, VIC",4.0,SUV,5,5,44850
14143,Toyota,2021,Landcruiser,2021 Toyota Landcruiser Prado Kakadu,USED,Automatic,2.8,4WD,Diesel,7.9,33761,White / Black,"Keysborough, VIC",4.0,SUV,4,7,96970
14145,Toyota,2019,RAV4,2019 Toyota RAV4 GX (2WD),USED,Automatic,2.0,Front,Unleaded,6.5,97790,White / Grey,"Pakenham, VIC",4.0,SUV,5,5,36990
14146,Toyota,2017,Hilux,2017 Toyota Hilux SR5 (4X4),USED,Manual,2.8,4WD,Diesel,7.6,176520,Grey / Black,"East Maitland, NSW",4.0,Ute / Tray,4,5,44990
14150,Toyota,2013,RAV4,2013 Toyota RAV4 GX (2WD),USED,Automatic,2.0,Front,Unleaded,7.4,123189,White / Grey,"Wollongong, NSW",4.0,SUV,4,5,19000
14151,Toyota,2012,Landcruiser,2012 Toyota Landcruiser Workmate (4X4),USED,Manual,4.5,4WD,Diesel,11.5,269000,Gold / Black,"Bunbury, WA",8.0,Ute / Tray,2,3,48990
14152,Toyota,2016,RAV4,2016 Toyota RAV4 GX (4X4),USED,Automatic,2.5,AWD,Unleaded,8.5,161125,White / Black,"Berrimah, NT",4.0,SUV,4,5,23990
14160,Toyota,2023,Yaris,2023 Toyota Yaris SX Hybrid,USED,Automatic,1.5,Front,Hybrid,3.3,27,White / 3Lfc20,"North Wollongong, NSW",3.0,Hatchback,5,5,39990
14161,Toyota,2019,Landcruiser,2019 Toyota Landcruiser Prado Kakadu (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,40418,Grey / 42Lh22,"North Wollongong, NSW",4.0,SUV,4,7,79490
14163,Toyota,2017,Kluger,2017 Toyota Kluger GX (4X4),USED,Automatic,3.5,AWD,Unleaded,9.5,169310,Blue / Black,"Liverpool, NSW",6.0,SUV,4,7,29882
14165,Toyota,2005,Hilux,2005 Toyota Hilux SR5 (4X4),USED,Automatic,3.0,4WD,Diesel,9.5,309107,White / Grey,"Bayswater, VIC",4.0,Ute / Tray,4,5,19490
14167,Toyota,2020,RAV4,2020 Toyota RAV4 GX AWD Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,104372,Silver / Black,"Taylors Beach, NSW",4.0,SUV,5,5,45888
14168,Toyota,2018,Hilux,2018 Toyota Hilux Workmate,USED,Manual,2.4,Rear,Diesel,7.7,130446,White / Grey,"Dapto, NSW",4.0,Ute / Tray,2,2,28999
14169,Toyota,2011,Landcruiser,2011 Toyota Landcruiser GXL (4X4),USED,Automatic,4.5,4WD,Diesel,10.3,165564,White / Grey,"Bibra Lake, WA",8.0,SUV,4,8,67888
14170,Toyota,2008,Corolla,2008 Toyota Corolla Ascent,USED,Manual,1.8,Front,Unleaded,7.4,162161,Grey / Black,"Cardiff, NSW",4.0,Hatchback,5,5,8950
14174,Toyota,2018,Landcruiser,2018 Toyota Landcruiser GXL (4X4),USED,Manual,4.5,4WD,Diesel,10.7,69025,White / Grey,"Padstow, NSW",8.0,Ute / Tray,4,5,99990
14175,Toyota,2022,Corolla,2022 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,1.8,Front,Hybrid,4.2,14298,White / 44Fa20,"North Wollongong, NSW",4.0,Hatchback,5,5,34990
14178,Toyota,2021,Hilux,2021 Toyota Hilux Rugged X (4X4),USED,Automatic,2.8,4WD,Diesel,8.4,48975,Red / Grey,"Blacktown, NSW",4.0,Ute / Tray,4,5,69780
14179,Toyota,2022,RAV4,2022 Toyota RAV4 GX (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,53960,White / 74Fb20,"Albion Park, NSW",4.0,SUV,5,5,49990
14184,Toyota,2013,Landcruiser,2013 Toyota Landcruiser Prado Altitude (4X4),USED,Automatic,3.0,4WD,Diesel,8.5,217232,White / Beige,"Mandurah, WA",4.0,SUV,4,7,42966
14185,Toyota,2020,Landcruiser,2020 Toyota Landcruiser LC200 GXL (4X4),USED,Automatic,4.5,4WD,Diesel,9.5,43667,White / Black,"Taylors Beach, NSW",8.0,SUV,4,8,118888
14190,Toyota,2021,Corolla,2021 Toyota Corolla Ascent Sport (hybrid),USED,Automatic,1.8,Front,Hybrid,3.5,46884,White / Black,"Phillip, ACT",4.0,Sedan,4,5,33980
14191,Toyota,2021,HiAce,2021 Toyota HiAce Slwb GL (colours),USED,Automatic,2.8,Rear,Diesel,8.4,24913,White / Black,"Gateshead, NSW",4.0,Commercial,5,2,59990
14193,Toyota,2014,Hilux,2014 Toyota Hilux SR (4X4),USED,Manual,3.0,4WD,Diesel,8.3,219035,White / Black,"Tuggerah, NSW",4.0,Ute / Tray,4,5,31990
14194,Toyota,2017,Hilux,2017 Toyota Hilux SR HI-Rider,USED,Automatic,2.8,Rear,Diesel,7.3,39229,White / Grey,"Padstow, NSW",4.0,Ute / Tray,2,4,41990
14201,Toyota,2018,Hilux,2018 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,92536,White / Black Fabric,"Bassendean, WA",4.0,Ute / Tray,4,5,40990
14203,Toyota,2021,RAV4,2021 Toyota RAV4 Edge (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,27101,Grey / Grey,"East Maitland, NSW",4.0,SUV,5,5,68990
14213,Toyota,2022,Corolla,2022 Toyota Corolla ZR Hybrid,USED,Automatic,1.8,Front,Hybrid,4.2,6501,Grey / Black,"Maddington, WA",4.0,Hatchback,5,5,46998
14218,Toyota,2019,Kluger,2019 Toyota Kluger GXL (4X4),USED,Automatic,3.5,AWD,Unleaded,9.5,49094,White / Black,"Belconnen, ACT",6.0,SUV,4,7,49930
14224,Toyota,2011,Hilux,2011 Toyota Hilux SR5 (4X4),USED,Automatic,3.0,4WD,Diesel,9.3,192055,Blue / Black,"Cannington, WA",4.0,Ute / Tray,4,5,29998
14225,Toyota,2018,86,2018 Toyota 86 GTS+,USED,Automatic,2.0,Rear,Premium,7.1,27836,Grey / Black,"Liverpool, NSW",4.0,Coupe,2,4,44990
14226,Toyota,2018,Hilux,2018 Toyota Hilux Workmate,USED,Automatic,2.7,Rear,Unleaded,10.9,228489,White / Black,"Goulburn, NSW",4.0,Ute / Tray,2,2,20930
14229,Toyota,2018,Kluger,2018 Toyota Kluger GX (4X2),USED,Automatic,3.5,Front,Unleaded,9.1,95982,Black / Grey,"Mayfield West, NSW",6.0,SUV,4,7,32990
14230,Toyota,2018,Landcruiser,2018 Toyota Landcruiser Prado Kakadu (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,108660,Silver / Black,"Goulburn, NSW",4.0,SUV,4,7,76910
14234,Toyota,2019,Corolla,2019 Toyota Corolla Ascent Sport (hybrid),USED,Automatic,1.8,Front,Hybrid,4.2,65596,White / Cloth,"Mile End, SA",4.0,Hatchback,5,5,29229
14235,Toyota,2020,RAV4,2020 Toyota RAV4 GXL AWD Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,55930,White / Black,"Moruya, NSW",4.0,SUV,5,5,49990
14237,Toyota,2017,Landcruiser,2017 Toyota Landcruiser VX (4X4),USED,Automatic,4.5,4WD,Diesel,9.5,193974,Silver / Black,"Taree, NSW",8.0,SUV,4,7,83990
14238,Toyota,2018,Kluger,2018 Toyota Kluger Grande (4X4),USED,Automatic,3.5,AWD,Unleaded,9.5,77382,Silver / Grey,"Cardiff, NSW",6.0,SUV,4,7,49880
14247,Toyota,2002,Camry,2002 Toyota Camry Altise,USED,Automatic,2.4,Front,Unleaded,9.5,102000,Blue / Grey,"Kurri Kurri, NSW",4.0,Sedan,4,5,6999
14249,Toyota,2016,Corolla,2016 Toyota Corolla Ascent Sport,USED,Manual,1.8,Front,Unleaded,6.7,136245,Black / Black,"Port Macquarie, NSW",4.0,Hatchback,5,5,17990
14253,Toyota,2013,Landcruiser,2013 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,3.0,4WD,Diesel,8.5,206734,White / Moon Mist Grey,"Lavington, NSW",4.0,SUV,4,7,39990
14254,Toyota,2011,Hilux,2011 Toyota Hilux SR (4X4),USED,Automatic,3.0,4WD,Diesel,9.5,160878,White / Grey,"Cardiff, NSW",4.0,Ute / Tray,4,5,26850
14255,Toyota,2016,Hilux,2016 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,169479,White / Black Fabric,"Traralgon, VIC",4.0,Ute / Tray,4,5,32999
14258,Toyota,2018,Hilux,2018 Toyota Hilux SR5 (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,228786,White / Grey,"Nowra, NSW",4.0,Ute / Tray,4,5,40990
14259,Toyota,2022,Landcruiser,2022 Toyota Landcruiser LC300 Sahara ZX (4X4),USED,Automatic,3.3,4WD,Diesel,8.9,16401,Grey / Black Leather Accented,"Midland, WA",6.0,SUV,4,5,159990
14261,Toyota,2017,C-HR,2017 Toyota C-HR Koba (2WD),USED,Automatic,1.2,Front,Premium,5.5,83914,White / Black,"Tuggerah, NSW",4.0,SUV,4,5,28490
14264,Toyota,2020,RAV4,2020 Toyota RAV4 GXL 2WD Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,57918,Blue / Black,"Northbridge, WA",4.0,SUV,5,5,48888
14265,Toyota,2018,Landcruiser,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,66349,Brown / Black,"Port Macquarie, NSW",4.0,SUV,4,7,65990
14271,Toyota,2006,Camry,2006 Toyota Camry Altise,USED,Automatic,2.4,Front,Unleaded,9.9,233081,Silver / Grey,"East Victoria Park, WA",4.0,Sedan,4,5,7990
14272,Toyota,2018,Hilux,2018 Toyota Hilux Workmate,USED,Manual,2.7,Rear,Unleaded,11.1,66914,White / Black,"East Maitland, NSW",4.0,Ute / Tray,2,2,29490
14276,Toyota,2019,Landcruiser,2019 Toyota Landcruiser Prado VX (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,32250,White / Black Leather,"Croydon, NSW",4.0,SUV,4,7,76990
14277,Toyota,2020,HiAce,2020 Toyota HiAce Slwb GL (colours),USED,Automatic,2.8,Rear,Diesel,8.4,53810,White / Grey,"Pinkenba, QLD",4.0,Commercial,5,2,62990
14279,Toyota,2019,Landcruiser,2019 Toyota Landcruiser Prado GX (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,110717,White / Black,"North Strathfield, NSW",4.0,SUV,4,5,49950
14280,Toyota,2010,Hilux,2010 Toyota Hilux SR (4X4),USED,Manual,3.0,4WD,Diesel,8.5,240137,White / Cloth,"Greenway, ACT",4.0,Ute / Tray,4,5,23910
14281,Toyota,2020,Fortuner,2020 Toyota Fortuner GXL,USED,Automatic,2.8,4WD,Diesel,7.6,101048,Grey / Black,"Myaree, WA",4.0,SUV,4,7,50888
14282,Toyota,2021,Camry,2021 Toyota Camry SX,USED,Automatic,2.5,Front,Unleaded,8.3,20091,White / Black Leather Accented,"Maddington, WA",4.0,Sedan,4,5,39990
14283,Toyota,2015,Kluger,2015 Toyota Kluger Grande (4X2),USED,Automatic,3.5,Front,Unleaded,10.4,62800,Silver / Black,"Brookvale, NSW",6.0,SUV,4,7,34999
14285,Toyota,2016,Hilux,2016 Toyota Hilux Workmate,USED,Manual,2.4,Rear,Diesel,7.7,167561,White / Cloth,"Liverpool, NSW",4.0,Ute / Tray,2,2,22467
14289,Toyota,2016,RAV4,2016 Toyota RAV4 GX (4X4),USED,Automatic,2.5,AWD,Unleaded,8.5,100488,White / Grey,"Kurri Kurri, NSW",4.0,SUV,4,5,20999
14290,Toyota,2016,Kluger,2016 Toyota Kluger Grande (4X2),USED,Automatic,3.5,Front,Unleaded,10.4,86079,Grey / Leather,"Mile End, SA",6.0,SUV,4,7,38888
14291,Toyota,2018,C-HR,2018 Toyota C-HR Koba (2WD),USED,Automatic,1.2,Front,Premium,5.5,76313,Silver / Black,"Goulburn, NSW",4.0,SUV,4,5,28990
14296,Toyota,2021,Hilux,2021 Toyota Hilux SR5 (4X4),USED,Manual,2.8,4WD,Diesel,7.4,29484,Blue / Black,"Moruya, NSW",4.0,Ute / Tray,4,5,68990
14297,Toyota,2018,Camry,2018 Toyota Camry SX,USED,Automatic,2.5,Front,Unleaded,8.3,70830,Black / Red,"Wodonga, VIC",4.0,Sedan,4,5,34990
14300,Toyota,2012,Kluger,2012 Toyota Kluger KX-R (4X4) 7 Seat,USED,Automatic,3.5,4WD,Unleaded,11.0,163955,Silver / Grey,"Berrimah, NT",6.0,SUV,4,7,22990
14302,Toyota,2013,Landcruiser,2013 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,3.0,4WD,Diesel,8.5,125640,Silver / Black,"Bega, NSW",4.0,SUV,4,7,43920
14307,Toyota,2015,Camry,2015 Toyota Camry Atara SL,USED,Automatic,2.5,Front,Unleaded,7.8,180446,Grey / Black,"Wodonga, VIC",4.0,Sedan,4,5,18990
14308,Toyota,2022,RAV4,2022 Toyota RAV4 XSE (2WD) Hybrid,USED,Automatic,2.5,Front,Hybrid,4.7,12835,Blue / Black,"Jamisontown, NSW",4.0,SUV,5,5,56990
14310,Toyota,2018,Landcruiser,2018 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,2.8,4WD,Diesel,8.0,77072,Silver / Black,"Berrimah, NT",4.0,SUV,4,7,63990
14312,Toyota,2023,Landcruiser,2023 Toyota Landcruiser 70 Series LC79 GXL,USED,Manual,4.5,AWD,Diesel,10.7,1256,Blue / Grey,"Pennant Hills, NSW",8.0,Ute / Tray,4,5,123999
14316,Toyota,2021,Corolla,2021 Toyota Corolla ZR Hybrid,USED,Automatic,1.8,Front,Hybrid,4.2,10695,White / Leather,"Greenway, ACT",4.0,Hatchback,5,5,42930
14317,Toyota,2021,Landcruiser,2021 Toyota Landcruiser 70 Series GXL,USED,Manual,4.5,4WD,Diesel,10.7,25683,Brown / Grey Fabric,"Cairns, QLD",8.0,Ute / Tray,4,5,154990
14318,Toyota,2018,Hilux,2018 Toyota Hilux SR HI-Rider,USED,Automatic,2.8,Rear,Diesel,8.1,123138,Blue / Grey,"Moss Vale, NSW",4.0,Ute / Tray,4,5,38950
14321,Toyota,2020,Corolla,2020 Toyota Corolla Ascent Sport (hybrid),USED,Automatic,1.8,Front,Hybrid,3.5,58712,Silver / Black,"CAMBERWELL, VIC",4.0,Sedan,4,5,32490
14324,Toyota,2018,Camry,2018 Toyota Camry Ascent (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,154507,White / Grey,"Morphett Vale, SA",4.0,Sedan,4,5,30990
14328,Toyota,2022,GR86,2022 Toyota GR86 GT,USED,Manual,2.4,Rear,Premium,9.4,502,White / Black,"Myaree, WA",4.0,Coupe,2,4,48850
14329,Toyota,2013,Hilux,2013 Toyota Hilux SR5 (4X4),USED,Manual,3.0,4WD,Diesel,8.3,419230,White / Black,"Maryville, NSW",4.0,Ute / Tray,4,5,25980
14332,Toyota,2020,Camry,2020 Toyota Camry Ascent Hybrid,USED,Automatic,2.5,Front,Hybrid,4.2,52070,White / 2Vfa20,"North Wollongong, NSW",4.0,Sedan,4,5,37990
14335,Toyota,2019,Hilux,2019 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,85732,White / Black Fabric,"Bassendean, WA",4.0,Ute / Tray,4,5,49290
14338,Toyota,2018,Hilux,2018 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,232955,White / Black,"North Strathfield, NSW",4.0,Ute / Tray,4,5,32950
14339,Toyota,2017,RAV4,2017 Toyota RAV4 GX (4X4),USED,Automatic,2.5,AWD,Unleaded,8.5,134809,White / Grey,"Melrose Park, SA",4.0,SUV,4,5,25990
14340,Toyota,2011,Hilux,2011 Toyota Hilux Workmate (4X4),USED,Manual,3.0,4WD,Diesel,8.3,184178,White / Grey,"Victoria Park, WA",4.0,Ute / Tray,4,5,19985
14341,Toyota,2021,Corolla,2021 Toyota Corolla Ascent Sport + TR KIT,USED,Automatic,2.0,Front,Unleaded,6.0,51897,White / 44Fa20,"Albion Park, NSW",4.0,Hatchback,5,5,28990
14342,Toyota,2017,Corolla,2017 Toyota Corolla Hybrid,USED,Automatic,1.8,Front,Hybrid,4.1,68659,White / Grey,"Melrose Park, SA",4.0,Hatchback,5,5,27980
14343,Toyota,2015,Fortuner,2015 Toyota Fortuner GXL,USED,Automatic,2.8,AWD,Diesel,8.6,65605,White / Black,"Granville, NSW",4.0,SUV,4,7,44990
14344,Toyota,1998,Hilux,1998 Toyota Hilux (4X4),USED,Manual,3.0,4WD,Diesel,0.0,248767,White / Silver,"Minchinbury, NSW",4.0,Ute / Tray,2,3,15995
14345,Toyota,2007,HiAce,2007 Toyota HiAce LWB,USED,Manual,2.7,Rear,Unleaded,11.6,222603,White / Grey,"Croydon, NSW",4.0,Commercial,4,3,17990
14346,Toyota,2021,Kluger,2021 Toyota Kluger GX AWD,USED,Automatic,3.5,AWD,Premium,8.8,17910,Blue / Black,"Brookvale, NSW",6.0,SUV,5,7,56880
14349,Toyota,2018,RAV4,2018 Toyota RAV4 GXL (4X4),USED,Automatic,2.5,AWD,Unleaded,8.5,125307,White / Black,"Boolaroo, NSW",4.0,SUV,4,5,29800
14350,Toyota,2016,Camry,2016 Toyota Camry Altise,USED,Automatic,2.5,Front,Unleaded,7.9,98122,White / Grey,"Morphett Vale, SA",4.0,Sedan,4,5,20980
14351,Toyota,2019,Camry,2019 Toyota Camry Ascent (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,9609,White / Black,"Upper Ferntree Gully, VIC",4.0,Sedan,4,5,41000
14354,Toyota,2021,Hilux,2021 Toyota Hilux Rogue (4X4),USED,Automatic,2.8,4WD,Diesel,8.4,60752,Black / 2Lle21,"Albion Park, NSW",4.0,Ute / Tray,4,5,68990
14356,Toyota,2017,Corolla,2017 Toyota Corolla Hybrid,USED,Automatic,1.8,Front,Hybrid,4.1,65903,White / Grey,"Melrose Park, SA",4.0,Hatchback,5,5,26980
14358,Toyota,2019,RAV4,2019 Toyota RAV4 GXL (2WD),USED,Automatic,2.0,Front,Unleaded,6.5,57902,Silver / Black Fabric,"Pennant Hills, NSW",4.0,SUV,5,5,39999
14359,Toyota,2020,Camry,2020 Toyota Camry Ascent Sport,USED,Automatic,2.5,Front,Unleaded,8.3,7528,Silver / Black,"Castle Hill, NSW",4.0,Sedan,4,5,32990
14363,Toyota,2007,Landcruiser,2007 Toyota Landcruiser GXL (4X4),USED,Automatic,4.7,4WD,Unleaded,16.4,350465,Silver / Grey,"Dapto, NSW",8.0,SUV,4,8,29999
14364,Toyota,2013,Corolla,2013 Toyota Corolla Ascent,USED,Automatic,1.8,Front,Unleaded,6.6,149974,Red / Black,"Lidcombe, NSW",4.0,Hatchback,5,5,16990
14366,Toyota,2017,Hilux,2017 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,131039,White / Grey,"Kenwick, WA",4.0,Ute / Tray,4,5,57875
14373,Toyota,2013,Yaris,2013 Toyota Yaris YRS,USED,Automatic,1.5,Front,Unleaded,6.3,156500,Silver / Black,"Mayfield West, NSW",4.0,Hatchback,5,5,13990
14383,Toyota,2012,Hilux,2012 Toyota Hilux SR5,USED,Automatic,4.0,Rear,Unleaded,11.8,207212,White / Grey,"Croydon, NSW",6.0,Ute / Tray,2,4,24990
14391,Toyota,2016,Hilux,2016 Toyota Hilux SR (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,181100,White / Black Cloth,"East Bunbury, WA",4.0,Ute / Tray,4,5,39990
14392,Toyota,2018,Kluger,2018 Toyota Kluger GX (4X2),USED,Automatic,3.5,Front,Unleaded,9.1,50685,Black / Black,"Deer Park, VIC",6.0,SUV,4,7,46990
14393,Toyota,2021,Corolla,2021 Toyota Corolla Ascent Sport,USED,Automatic,2.0,Front,Unleaded,6.0,37637,White / Black,"Homebush, NSW",4.0,Hatchback,5,5,28990
14398,Toyota,2023,Corolla,2023 Toyota Corolla SX Hybrid,USED,Automatic,1.8,Front,Hybrid,4.0,3001,Red / Black,"Carlton, NSW",4.0,Hatchback,5,5,38888
14401,Toyota,2015,Hilux,2015 Toyota Hilux SR5 (4X4),USED,Automatic,2.8,4WD,Diesel,8.5,140773,White / Black,"Bellevue, WA",4.0,Ute / Tray,4,5,44490
14407,Toyota,2009,Kluger,2009 Toyota Kluger KX-R (4X4) 5 Seat,USED,Automatic,3.5,4WD,Unleaded,11.0,212527,Grey / Black,"Minchinbury, NSW",6.0,SUV,4,5,13995
14408,Toyota,2008,Hiace,2008 Toyota Hiace LWB,USED,Automatic,3.0,Rear,Diesel,8.8,186474,White / Grey,"Lidcombe, NSW",4.0,Commercial,4,3,22999
14409,Toyota,2019,Landcruiser,2019 Toyota Landcruiser LC200 VX (4X4),USED,Automatic,4.5,4WD,Diesel,9.5,104589,Black / Black,"Albion Park Rail, NSW",8.0,SUV,4,7,103990
14413,Toyota,2018,Corolla,2018 Toyota Corolla SX,USED,Automatic,1.8,Front,Unleaded,6.6,56092,Silver / Black,"Brookvale, NSW",4.0,Sedan,4,5,29888
14419,Toyota,2013,Yaris,2013 Toyota Yaris YR,USED,Automatic,1.3,Front,Unleaded,6.3,187361,Silver / Black,"Cabramatta, NSW",4.0,Hatchback,5,5,13990
14425,Toyota,2003,HiAce,2003 Toyota HiAce,USED,Automatic,2.4,Rear,Unleaded,0.0,266848,White / Grey,"Five Dock, NSW",4.0,Commercial,4,3,9999
14426,Toyota,2020,Landcruiser,2020 Toyota Landcruiser LC200 GXL (4X4),USED,Automatic,4.5,4WD,Diesel,9.5,45210,White / Grey,"Melville, WA",8.0,SUV,4,8,106981
14428,Toyota,2022,GR86,2022 Toyota GR86 GT,USED,Automatic,2.4,Rear,Premium,8.7,2301,Blue / Black,"Pennant Hills, NSW",4.0,Coupe,2,4,47999
14433,Toyota,2017,Camry,2017 Toyota Camry Altise Hybrid,USED,Automatic,2.5,Front,Hybrid,5.2,73187,White / Grey,"Cardiff, NSW",4.0,Sedan,4,5,32990
14434,Toyota,2010,Hiace,2010 Toyota Hiace LWB,USED,Automatic,3.0,Rear,Diesel,8.0,147317,Silver / Grey,"Lidcombe, NSW",4.0,Commercial,4,3,25999
14437,Toyota,2015,Hiace,2015 Toyota Hiace LWB,USED,Automatic,3.0,Rear,Diesel,8.0,169481,Silver / Grey,"Lidcombe, NSW",4.0,Commercial,4,2,29999
14438,Toyota,2015,Kluger,2015 Toyota Kluger GX (4X2),USED,Automatic,3.5,Front,Unleaded,10.2,108635,Gold / Black,"Minchinbury, NSW",6.0,SUV,4,7,34995
14440,Toyota,2012,86,2012 Toyota 86 GT,USED,Manual,2.0,Rear,Premium,7.8,178747,Silver / Black,"Granville, NSW",4.0,Coupe,2,4,19900
14443,Toyota,2005,Corolla,2005 Toyota Corolla Ascent,USED,Automatic,1.8,Front,Unleaded,7.8,235572,Blue / Black,"Rutherford, NSW",4.0,Wagon,4,5,6784
14445,Toyota,2016,HiAce,2016 Toyota HiAce LWB,USED,Automatic,3.0,Rear,Diesel,8.0,173100,White / Grey,"Lidcombe, NSW",4.0,Commercial,4,2,30995
14447,Toyota,2021,RAV4,2021 Toyota RAV4 Cruiser (2WD),USED,Automatic,2.0,Front,Unleaded,6.5,48969,Red / Black,"Myaree, WA",4.0,SUV,5,5,47850
14449,Toyota,2010,HiAce,2010 Toyota HiAce LWB,USED,Automatic,2.7,Rear,Unleaded,11.6,217117,White / Grey,"Archerfield, QLD",4.0,Commercial,4,3,17990
14450,Toyota,2019,Camry,2019 Toyota Camry Ascent (hybrid),USED,Automatic,2.5,Front,Hybrid,4.2,117694,Blue / Black Fabric,"Northbridge, WA",4.0,Sedan,4,5,31888
14453,Toyota,2018,HiAce,2018 Toyota HiAce LWB,USED,Automatic,2.7,Rear,Unleaded,9.8,16324,White / Grey,"Lidcombe, NSW",4.0,Commercial,4,2,41999
14454,Toyota,2021,Corolla,2021 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,1.8,Front,Hybrid,4.2,43083,White / Black,"Castle Hill, NSW",4.0,Hatchback,5,5,33990
14456,Toyota,2016,Kluger,2016 Toyota Kluger GXL (4X4),USED,Automatic,3.5,AWD,Unleaded,10.6,98983,Grey / Black,"Blacktown, NSW",6.0,SUV,4,7,39280
14459,Toyota,2018,RAV4,2018 Toyota RAV4 GX (4X4),USED,Automatic,2.2,AWD,Diesel,6.5,93914,Brown / Grey,"Cheltenham, SA",4.0,SUV,4,5,30990
14461,Toyota,2021,Kluger,2021 Toyota Kluger GXL Hybrid AWD,USED,Automatic,2.5,AWD,Hybrid,5.6,62178,White / Black,"Albion Park Rail, NSW",4.0,SUV,5,7,64490
14463,Toyota,2019,Hilux,2019 Toyota Hilux SR5 (4X4),USED,Automatic,2.8,4WD,Diesel,7.6,90231,Black / 1Yfj20,"North Wollongong, NSW",4.0,Ute / Tray,2,4,55990
14464,Toyota,2013,Camry,2013 Toyota Camry Atara S,USED,Automatic,2.5,Front,Unleaded,7.8,89140,Grey / Black,"Five Dock, NSW",4.0,Sedan,4,5,17900
14468,Toyota,2021,RAV4,2021 Toyota RAV4 Edge (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,26922,Red / 74Eb20,"North Wollongong, NSW",4.0,SUV,5,5,64990
14470,Toyota,2022,RAV4,2022 Toyota RAV4 Cruiser (awd) Hybrid,USED,Automatic,2.5,AWD,Hybrid,4.8,16180,Grey / 74La20,"North Wollongong, NSW",4.0,SUV,5,5,64490
14475,Toyota,2018,Kluger,2018 Toyota Kluger Grande (4X4),USED,Automatic,3.5,AWD,Unleaded,9.5,59872,Black / Black,"Brookvale, NSW",6.0,SUV,4,7,49790
14477,Toyota,2012,RAV4,2012 Toyota RAV4 CV (2WD),USED,Automatic,2.4,Front,Unleaded,9.6,198134,Blue / Black,"East Maitland, NSW",4.0,SUV,4,5,14986
14479,Toyota,2016,HiAce,2016 Toyota HiAce LWB,USED,Manual,3.0,Rear,Diesel,8.0,208001,White / Grey,"Lidcombe, NSW",4.0,Commercial,4,2,24995
14480,Toyota,2016,HiAce,2016 Toyota HiAce LWB,USED,Automatic,3.0,Rear,Diesel,8.0,229829,White / Grey,"Lidcombe, NSW",4.0,Commercial,4,2,27995
14481,Toyota,2012,Kluger,2012 Toyota Kluger Grande (4X4),USED,Automatic,3.5,4WD,Unleaded,11.6,89672,Grey / Black,"Minchinbury, NSW",6.0,SUV,4,7,31990
14482,Toyota,2021,Corolla,2021 Toyota Corolla Ascent Sport Hybrid,USED,Automatic,1.8,Front,Hybrid,4.2,8580,White / Black,"Castle Hill, NSW",4.0,Hatchback,5,5,39990
